Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
10/2/2020,ID-NT,Nusa Tenggara Timur,10,0,3,7,439,6,285,148,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.85,81.13,0.00,1.11,1.37%,64.92%,2.00,1.00
10/2/2020,ID-PA,Papua,122,3,60,59,6504,94,3927,2483,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,28.11,1498.50,0.69,21.66,1.45%,60.38%,2.00,0.60
10/2/2020,ID-PB,Papua Barat,47,0,0,47,2213,35,1164,1014,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,41.20,1940.04,0.00,30.68,1.58%,52.60%,1.52,1.00
10/2/2020,ID-RI,Riau,181,6,158,17,8068,171,4275,3622,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,29.80,1328.26,0.99,28.15,2.12%,52.99%,0.68,0.86
10/2/2020,ID-SR,Sulawesi Barat,5,0,4,1,809,11,428,370,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,3.21,518.60,0.00,7.05,1.36%,52.90%,0.50,1.00
10/2/2020,ID-SN,Sulawesi Selatan,68,0,196,-128,15723,420,12763,2540,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,7.21,1667.89,0.00,44.55,2.67%,81.17%,0.62,1.00
10/2/2020,ID-ST,Sulawesi Tengah,10,1,4,5,450,17,291,142,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,3.38,152.26,0.34,5.75,3.78%,64.67%,0.33,1.00
10/2/2020,ID-SG,Sulawesi Tenggara,79,0,88,-9,2981,61,2037,883,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,29.98,1131.11,0.00,23.15,2.05%,68.33%,1.72,0.00
10/2/2020,ID-SA,Sulawesi Utara,25,1,38,-14,4529,177,3658,694,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,9.46,1714.31,0.38,67.00,3.91%,80.77%,1.47,
10/2/2020,ID-SB,Sumatera Barat,114,5,132,-23,6586,135,3424,3027,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,20.65,1193.28,0.91,24.46,2.05%,51.99%,0.59,1.67
10/2/2020,ID-SS,Sumatera Selatan,72,3,86,-17,6207,354,4508,1345,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,8.76,755.33,0.37,43.08,5.70%,72.63%,1.80,1.00
10/2/2020,ID-SU,Sumatera Utara,89,2,180,-93,10513,437,7305,2771,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.98,706.76,0.13,29.38,4.16%,69.49%,0.80,0.40
10/3/2020,ID-AC,Aceh,73,3,155,-85,4927,187,2642,2098,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,13.91,938.97,0.57,35.64,3.80%,53.62%,0.39,0.60
10/3/2020,ID-BA,Bali,105,3,108,-6,9254,287,7686,1281,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,24.90,2194.88,0.71,68.07,3.10%,83.06%,0.81,0.50
10/3/2020,ID-BT,Banten,135,2,100,33,5960,179,4314,1467,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,12.59,555.85,0.19,16.69,3.00%,72.38%,1.65,0.67
10/3/2020,ID-BE,Bengkulu,2,0,0,2,724,37,466,221,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,1.00,362.08,0.00,18.50,5.11%,64.36%,0.22,0.00
10/3/2020,ID-JK,DKI Jakarta,1265,4,1187,74,77452,1742,63204,12506,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,116.63,7140.97,0.37,160.61,2.25%,81.60%,1.06,1.33
10/3/2020,ID-YO,Daerah Istimewa Yogyakarta,72,1,19,52,2772,74,1976,722,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,19.83,763.42,0.28,20.38,2.67%,71.28%,3.60,0.25
10/3/2020,ID-GO,Gorontalo,0,0,9,-9,2775,76,2328,371,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,2350.40,0.00,64.37,2.74%,83.89%,0.00,1.00
10/3/2020,IDN,Indonesia,4007,83,3712,212,299506,11055,225052,63399,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,15.11,1129.42,0.31,41.69,3.69%,75.14%,0.93,0.72
10/3/2020,ID-JA,Jambi,13,0,3,10,571,14,276,281,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,3.72,163.45,0.00,4.01,2.45%,48.34%,0.54,0.00
10/3/2020,ID-JB,Jawa Barat,362,15,95,252,23643,465,14053,9125,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,8.02,523.52,0.33,10.30,1.97%,59.44%,0.67,1.00
10/3/2020,ID-JT,Jawa Tengah,372,5,200,167,23450,1442,16630,5378,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,10.23,644.87,0.14,39.65,6.15%,70.92%,1.08,0.29
10/3/2020,ID-JI,Jawa Timur,308,20,346,-58,44649,3260,38087,3302,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.61,1103.02,0.49,80.54,7.30%,85.30%,1.09,1.05
10/3/2020,ID-KB,Kalimantan Barat,6,0,5,1,1023,9,847,167,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,1.11,188.65,0.00,1.66,0.88%,82.80%,1.00,1.00
10/3/2020,ID-KS,Kalimantan Selatan,84,2,71,11,10562,427,8990,1145,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,20.88,2625.37,0.50,106.14,4.04%,85.12%,1.12,0.50
10/3/2020,ID-KT,Kalimantan Tengah,38,0,82,-44,3758,133,2945,680,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,14.78,1462.09,0.00,51.75,3.54%,78.37%,1.31,1.00
10/3/2020,ID-KI,Kalimantan Timur,117,2,149,-34,9218,364,6112,2742,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,32.94,2595.02,0.56,102.47,3.95%,66.31%,0.37,0.20
10/3/2020,ID-KU,Kalimantan Utara,7,0,21,-14,596,4,524,68,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,10.80,919.18,0.00,6.17,0.67%,87.92%,1.17,1.00
10/3/2020,ID-BB,Kepulauan Bangka Belitung,19,0,4,15,406,5,316,85,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,13.77,294.25,0.00,3.62,1.23%,77.83%,1.19,0.00
10/3/2020,ID-KR,Kepulauan Riau,33,0,34,-1,2306,55,1462,789,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,17.10,1195.19,0.00,28.51,2.39%,63.40%,1.43,1.00
10/3/2020,ID-LA,Lampung,10,0,9,1,942,36,681,225,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,1.10,103.57,0.00,3.96,3.82%,72.29%,0.40,0.00
10/3/2020,ID-MA,Maluku,0,0,27,-27,2976,41,1886,1049,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,1611.18,0.00,22.20,1.38%,63.37%,0.00,1.00
10/3/2020,ID-MU,Maluku Utara,1,0,9,-8,2075,74,1811,190,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.76,1586.63,0.00,56.58,3.57%,87.28%,0.14,1.00
10/3/2020,ID-NB,Nusa Tenggara Barat,22,2,17,3,3394,202,2676,516,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.17,643.99,0.38,38.33,5.95%,78.85%,0.85,1.00
10/3/2020,ID-NT,Nusa Tenggara Timur,9,0,0,9,448,6,285,157,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.66,82.79,0.00,1.11,1.34%,63.62%,0.90,1.00
10/3/2020,ID-PA,Papua,186,5,47,134,6690,99,3974,2617,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,42.85,1541.35,1.15,22.81,1.48%,59.40%,1.52,1.67
10/3/2020,ID-PB,Papua Barat,46,1,3,42,2259,36,1167,1056,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,40.33,1980.36,0.88,31.56,1.59%,51.66%,0.98,
10/3/2020,ID-RI,Riau,172,5,496,-329,8240,176,4771,3293,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,28.32,1356.58,0.82,28.98,2.14%,57.90%,0.95,0.83
10/3/2020,ID-SR,Sulawesi Barat,11,0,22,-11,820,11,450,359,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,7.05,525.65,0.00,7.05,1.34%,54.88%,2.20,1.00
10/3/2020,ID-SN,Sulawesi Selatan,58,4,119,-65,15781,424,12882,2475,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,6.15,1674.04,0.42,44.98,2.69%,81.63%,0.85,
10/3/2020,ID-ST,Sulawesi Tengah,11,0,16,-5,461,17,307,137,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,3.72,155.98,0.00,5.75,3.69%,66.59%,1.10,0.00
10/3/2020,ID-SG,Sulawesi Tenggara,45,0,8,37,3026,61,2045,920,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,17.07,1148.19,0.00,23.15,2.02%,67.58%,0.57,1.00
10/3/2020,ID-SA,Sulawesi Utara,22,0,25,-3,4551,177,3683,691,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,8.33,1722.63,0.00,67.00,3.89%,80.93%,0.88,0.00
10/3/2020,ID-SB,Sumatera Barat,285,7,115,163,6871,142,3539,3190,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,51.64,1244.92,1.27,25.73,2.07%,51.51%,2.50,1.40
10/3/2020,ID-SS,Sumatera Selatan,70,0,90,-20,6277,354,4598,1325,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,8.52,763.85,0.00,43.08,5.64%,73.25%,0.97,0.00
10/3/2020,ID-SU,Sumatera Utara,86,2,130,-46,10599,439,7435,2725,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.78,712.54,0.13,29.51,4.14%,70.15%,0.97,1.00
10/4/2020,ID-AC,Aceh,67,6,196,-135,4994,193,2838,1963,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,12.77,951.74,1.14,36.78,3.86%,56.83%,0.92,2.00
10/4/2020,ID-BA,Bali,111,4,130,-23,9365,291,7816,1258,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,26.33,2221.21,0.95,69.02,3.11%,83.46%,1.06,1.33
10/4/2020,ID-BT,Banten,169,5,68,96,6129,184,4382,1563,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,15.76,571.61,0.47,17.16,3.00%,71.50%,1.25,2.50
10/4/2020,ID-BE,Bengkulu,4,0,6,-2,728,37,472,219,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,2.00,364.08,0.00,18.50,5.08%,64.84%,2.00,1.00
10/4/2020,ID-JK,DKI Jakarta,1398,13,1030,355,78850,1755,64234,12861,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,128.89,7269.86,1.20,161.81,2.23%,81.46%,1.11,3.25
10/4/2020,ID-YO,Daerah Istimewa Yogyakarta,19,1,70,-52,2791,75,2046,670,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,5.23,768.66,0.28,20.66,2.69%,73.31%,0.26,1.00
10/4/2020,ID-GO,Gorontalo,41,0,31,10,2816,76,2359,381,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,34.73,2385.12,0.00,64.37,2.70%,83.77%,,1.00
10/4/2020,IDN,Indonesia,3992,96,3401,495,303498,11151,228453,63894,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,15.05,1144.47,0.36,42.05,3.67%,75.27%,1.00,1.16
10/4/2020,ID-JA,Jambi,22,0,5,17,593,14,281,298,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,6.30,169.75,0.00,4.01,2.36%,47.39%,1.69,1.00
10/4/2020,ID-JB,Jawa Barat,247,15,78,154,23890,480,14131,9279,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,5.47,528.99,0.33,10.63,2.01%,59.15%,0.68,1.00
10/4/2020,ID-JT,Jawa Tengah,314,3,183,128,23764,1445,16813,5506,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,8.63,653.50,0.08,39.74,6.08%,70.75%,0.84,0.60
10/4/2020,ID-JI,Jawa Timur,249,20,316,-87,44898,3280,38403,3215,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.15,1109.17,0.49,81.03,7.31%,85.53%,0.81,1.00
10/4/2020,ID-KB,Kalimantan Barat,19,0,19,0,1042,9,866,167,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,3.50,192.15,0.00,1.66,0.86%,83.11%,3.17,1.00
10/4/2020,ID-KS,Kalimantan Selatan,56,1,97,-42,10618,428,9087,1103,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,13.92,2639.29,0.25,106.39,4.03%,85.58%,0.67,0.50
10/4/2020,ID-KT,Kalimantan Tengah,18,1,30,-13,3776,134,2975,667,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,7.00,1469.10,0.39,52.13,3.55%,78.79%,0.47,
10/4/2020,ID-KI,Kalimantan Timur,228,3,230,-5,9446,367,6342,2737,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,64.19,2659.20,0.84,103.32,3.89%,67.14%,1.95,1.50
10/4/2020,ID-KU,Kalimantan Utara,7,1,4,2,603,5,528,70,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,10.80,929.97,1.54,7.71,0.83%,87.56%,1.00,
10/4/2020,ID-BB,Kepulauan Bangka Belitung,5,1,6,-2,411,6,322,83,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,3.62,297.88,0.72,4.35,1.46%,78.35%,0.26,
10/4/2020,ID-KR,Kepulauan Riau,37,1,1,35,2343,56,1463,824,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,19.18,1214.37,0.52,29.02,2.39%,62.44%,1.12,
10/4/2020,ID-LA,Lampung,9,0,13,-4,951,36,694,221,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.99,104.56,0.00,3.96,3.79%,72.98%,0.90,1.00
10/4/2020,ID-MA,Maluku,64,0,32,32,3040,41,1918,1081,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,34.65,1645.83,0.00,22.20,1.35%,63.09%,,1.00
10/4/2020,ID-MU,Maluku Utara,0,0,0,0,2075,74,1811,190,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,1586.63,0.00,56.58,3.57%,87.28%,0.00,1.00
10/4/2020,ID-NB,Nusa Tenggara Barat,26,1,10,15,3420,203,2686,531,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.93,648.93,0.19,38.52,5.94%,78.54%,1.18,0.50
10/4/2020,ID-NT,Nusa Tenggara Timur,16,0,21,-5,464,6,306,152,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,2.96,85.75,0.00,1.11,1.29%,65.95%,1.78,1.00
10/4/2020,ID-PA,Papua,91,4,31,56,6781,103,4005,2673,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,20.97,1562.32,0.92,23.73,1.52%,59.06%,0.49,0.80
10/4/2020,ID-PB,Papua Barat,87,0,91,-4,2346,36,1258,1052,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,76.27,2056.63,0.00,31.56,1.53%,53.62%,1.89,0.00
10/4/2020,ID-RI,Riau,163,6,210,-53,8403,182,4981,3240,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,26.84,1383.41,0.99,29.96,2.17%,59.28%,0.95,1.20
10/4/2020,ID-SR,Sulawesi Barat,9,0,15,-6,829,11,465,353,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,5.77,531.42,0.00,7.05,1.33%,56.09%,0.82,1.00
10/4/2020,ID-SN,Sulawesi Selatan,73,3,122,-52,15854,427,13004,2423,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,7.74,1681.79,0.32,45.30,2.69%,82.02%,1.26,0.75
10/4/2020,ID-ST,Sulawesi Tengah,5,0,3,2,466,17,310,139,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,1.69,157.67,0.00,5.75,3.65%,66.52%,0.45,1.00
10/4/2020,ID-SG,Sulawesi Tenggara,36,1,16,19,3062,62,2061,939,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,13.66,1161.85,0.38,23.53,2.02%,67.31%,0.80,
10/4/2020,ID-SA,Sulawesi Utara,25,0,27,-2,4576,177,3710,689,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,9.46,1732.10,0.00,67.00,3.87%,81.08%,1.14,1.00
10/4/2020,ID-SB,Sumatera Barat,255,1,132,122,7126,143,3671,3312,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,46.20,1291.12,0.18,25.91,2.01%,51.52%,0.89,0.14
10/4/2020,ID-SS,Sumatera Selatan,46,2,65,-21,6323,356,4663,1304,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.60,769.45,0.24,43.32,5.63%,73.75%,0.66,
10/4/2020,ID-SU,Sumatera Utara,83,4,110,-31,10682,443,7545,2694,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.58,718.12,0.27,29.78,4.15%,70.63%,0.97,2.00
10/5/2020,ID-AC,Aceh,70,5,178,-113,5064,198,3016,1850,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,13.34,965.08,0.95,37.73,3.91%,59.56%,1.04,0.83
10/5/2020,ID-BA,Bali,83,4,127,-48,9448,295,7943,1210,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,19.69,2240.90,0.95,69.97,3.12%,84.07%,0.75,1.00
10/5/2020,ID-BT,Banten,139,3,72,64,6268,187,4454,1627,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,12.96,584.57,0.28,17.44,2.98%,71.06%,0.82,0.60
10/5/2020,ID-BE,Bengkulu,24,0,29,-5,752,37,501,214,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,12.00,376.09,0.00,18.50,4.92%,66.62%,6.00,1.00
10/5/2020,ID-JK,DKI Jakarta,1022,16,983,23,79872,1771,65217,12884,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,94.23,7364.09,1.48,163.28,2.22%,81.65%,0.73,1.23
10/5/2020,ID-YO,Daerah Istimewa Yogyakarta,22,0,77,-55,2813,75,2123,615,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,6.06,774.71,0.00,20.66,2.67%,75.47%,1.16,0.00
10/5/2020,ID-GO,Gorontalo,23,1,33,-11,2839,77,2392,370,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,19.48,2404.61,0.85,65.22,2.71%,84.26%,0.56,
10/5/2020,IDN,Indonesia,3622,102,4140,-620,307120,11253,232593,63274,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,13.66,1158.13,0.38,42.43,3.66%,75.73%,0.91,1.06
10/5/2020,ID-JA,Jambi,25,0,5,20,618,14,286,318,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,7.16,176.91,0.00,4.01,2.27%,46.28%,1.14,1.00
10/5/2020,ID-JB,Jawa Barat,504,15,796,-307,24394,495,14927,8972,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,11.16,540.15,0.33,10.96,2.03%,61.19%,2.04,1.00
10/5/2020,ID-JT,Jawa Tengah,365,6,195,164,24129,1451,17008,5670,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,10.04,663.54,0.16,39.90,6.01%,70.49%,1.16,2.00
